The average active PES project on different diabatic wave function for one core sample. psit(ifre)=P(ifre,isurface)**2 
         time      psit(1)      psit(2)      psit(3)      psit(4)      psit(5)      psit(6)      psit(7)      psit(8)      psit(9)     psit(10)     psit(11)     psit(12)     psit(13)     psit(14)     psit(15)     psit(16)     psit(17)     psit(18)     psit(19)     psit(20)     psit(21)     psit(22)     psit(23)     psit(24)     psit(25)     psit(26)     psit(27)     psit(28)     psit(29)     psit(30)     psit(31)     psit(32)     psit(33)     psit(34)     psit(35)     psit(36)
          fs             1            2            3            4            5            6            7            8            9           10           11           12           13           14           15           16           17           18           19           20           21           22           23           24           25           26           27           28           29           30           31           32           33           34           35           36
  0.42800E+03  0.10075E-03  0.11562E-03  0.84729E-03  0.27367E+00  0.84729E-03  0.11562E-03  0.19627E-03  0.45822E-03  0.34250E-01  0.32734E-01  0.36859E-03  0.16104E-03  0.72329E-03  0.40416E-01  0.25444E-01  0.30476E-01  0.78327E-03  0.28538E-03  0.17379E+00  0.45994E-01  0.24265E-01  0.77399E-01  0.24265E-01  0.45994E-01  0.72329E-03  0.28538E-03  0.78327E-03  0.30476E-01  0.25444E-01  0.40416E-01  0.19627E-03  0.16104E-03  0.36859E-03  0.32734E-01  0.34250E-01  0.45822E-03
  0.42900E+03  0.78273E-04  0.12649E-03  0.69699E-03  0.22846E+00  0.69699E-03  0.12649E-03  0.19086E-03  0.52708E-03  0.41722E-01  0.33154E-01  0.43087E-03  0.16964E-03  0.64528E-03  0.44806E-01  0.25534E-01  0.30585E-01  0.60218E-03  0.41983E-03  0.13837E+00  0.36143E-01  0.28546E-01  0.14450E+00  0.28546E-01  0.36143E-01  0.64528E-03  0.41983E-03  0.60218E-03  0.30585E-01  0.25534E-01  0.44806E-01  0.19086E-03  0.16964E-03  0.43087E-03  0.33154E-01  0.41722E-01  0.52708E-03
  0.43000E+03  0.63139E-04  0.12071E-03  0.62801E-03  0.20493E+00  0.62801E-03  0.12071E-03  0.16139E-03  0.53017E-03  0.42348E-01  0.31433E-01  0.45462E-03  0.15845E-03  0.61372E-03  0.40753E-01  0.25646E-01  0.29451E-01  0.52696E-03  0.38832E-03  0.15490E+00  0.36054E-01  0.34420E-01  0.15273E+00  0.34420E-01  0.36054E-01  0.61372E-03  0.38832E-03  0.52696E-03  0.29451E-01  0.25646E-01  0.40753E-01  0.16139E-03  0.15845E-03  0.45462E-03  0.31433E-01  0.42348E-01  0.53017E-03
  0.43100E+03  0.60880E-04  0.11704E-03  0.62080E-03  0.17694E+00  0.62080E-03  0.11704E-03  0.15522E-03  0.49139E-03  0.46787E-01  0.32794E-01  0.46230E-03  0.14745E-03  0.75282E-03  0.34568E-01  0.25683E-01  0.36742E-01  0.43808E-03  0.36937E-03  0.14237E+00  0.42736E-01  0.36344E-01  0.16221E+00  0.36344E-01  0.42736E-01  0.75282E-03  0.36937E-03  0.43808E-03  0.36742E-01  0.25683E-01  0.34568E-01  0.15522E-03  0.14745E-03  0.46230E-03  0.32794E-01  0.46787E-01  0.49139E-03
  0.43200E+03  0.49568E-04  0.12624E-03  0.50647E-03  0.15498E+00  0.50647E-03  0.12624E-03  0.13984E-03  0.33213E-03  0.54431E-01  0.26595E-01  0.46945E-03  0.14390E-03  0.85248E-03  0.31676E-01  0.25720E-01  0.32715E-01  0.51841E-03  0.37076E-03  0.14016E+00  0.43271E-01  0.40835E-01  0.18740E+00  0.40835E-01  0.43271E-01  0.85248E-03  0.37076E-03  0.51841E-03  0.32715E-01  0.25720E-01  0.31676E-01  0.13984E-03  0.14390E-03  0.46945E-03  0.26595E-01  0.54431E-01  0.33213E-03
  0.43300E+03  0.41636E-04  0.11387E-03  0.41783E-03  0.12783E+00  0.41783E-03  0.11387E-03  0.11051E-03  0.39140E-03  0.45719E-01  0.27778E-01  0.32667E-03  0.13445E-03  0.60238E-03  0.42295E-01  0.25589E-01  0.30566E-01  0.38883E-03  0.44276E-03  0.17037E+00  0.38873E-01  0.37849E-01  0.19856E+00  0.37849E-01  0.38873E-01  0.60238E-03  0.44276E-03  0.38883E-03  0.30566E-01  0.25589E-01  0.42295E-01  0.11051E-03  0.13445E-03  0.32667E-03  0.27778E-01  0.45719E-01  0.39140E-03
  0.43400E+03  0.57239E-04  0.12058E-03  0.45967E-03  0.16135E+00  0.45967E-03  0.12058E-03  0.92232E-04  0.34155E-03  0.38834E-01  0.29188E-01  0.31948E-03  0.13585E-03  0.44939E-03  0.39987E-01  0.25415E-01  0.34610E-01  0.56950E-03  0.43057E-03  0.13508E+00  0.28048E-01  0.34468E-01  0.23657E+00  0.34468E-01  0.28048E-01  0.44939E-03  0.43057E-03  0.56950E-03  0.34610E-01  0.25415E-01  0.39987E-01  0.92232E-04  0.13585E-03  0.31948E-03  0.29188E-01  0.38834E-01  0.34155E-03
  0.43500E+03  0.69675E-04  0.13703E-03  0.54049E-03  0.15837E+00  0.54049E-03  0.13703E-03  0.81912E-04  0.28878E-03  0.27422E-01  0.35424E-01  0.28175E-03  0.13126E-03  0.33771E-03  0.37896E-01  0.25303E-01  0.41167E-01  0.66353E-03  0.39264E-03  0.13177E+00  0.22861E-01  0.33481E-01  0.25697E+00  0.33481E-01  0.22861E-01  0.33771E-03  0.39264E-03  0.66353E-03  0.41167E-01  0.25303E-01  0.37896E-01  0.81912E-04  0.13126E-03  0.28175E-03  0.35424E-01  0.27422E-01  0.28878E-03
  0.43600E+03  0.65271E-04  0.15191E-03  0.51820E-03  0.16836E+00  0.51820E-03  0.15191E-03  0.10730E-03  0.33639E-03  0.21204E-01  0.36385E-01  0.35712E-03  0.12361E-03  0.45631E-03  0.46531E-01  0.25345E-01  0.46998E-01  0.62785E-03  0.39482E-03  0.15984E+00  0.25325E-01  0.35110E-01  0.19179E+00  0.35110E-01  0.25325E-01  0.45631E-03  0.39482E-03  0.62785E-03  0.46998E-01  0.25345E-01  0.46531E-01  0.10730E-03  0.12361E-03  0.35712E-03  0.36385E-01  0.21204E-01  0.33639E-03
  0.43700E+03  0.72901E-04  0.13664E-03  0.52546E-03  0.19999E+00  0.52546E-03  0.13664E-03  0.13518E-03  0.31686E-03  0.23041E-01  0.37722E-01  0.32329E-03  0.13826E-03  0.55091E-03  0.53195E-01  0.25269E-01  0.43314E-01  0.53843E-03  0.39616E-03  0.12433E+00  0.24865E-01  0.34145E-01  0.18639E+00  0.34145E-01  0.24865E-01  0.55091E-03  0.39616E-03  0.53843E-03  0.43314E-01  0.25269E-01  0.53195E-01  0.13518E-03  0.13826E-03  0.32329E-03  0.37722E-01  0.23041E-01  0.31686E-03
  0.43800E+03  0.78578E-04  0.13772E-03  0.43595E-03  0.18355E+00  0.43595E-03  0.13772E-03  0.15566E-03  0.45493E-03  0.29425E-01  0.32949E-01  0.40444E-03  0.14496E-03  0.61162E-03  0.63982E-01  0.25312E-01  0.38368E-01  0.44670E-03  0.38936E-03  0.16090E+00  0.30882E-01  0.31689E-01  0.14390E+00  0.31689E-01  0.30882E-01  0.61162E-03  0.38936E-03  0.44670E-03  0.38368E-01  0.25312E-01  0.63982E-01  0.15566E-03  0.14496E-03  0.40444E-03  0.32949E-01  0.29425E-01  0.45493E-03
  0.43900E+03  0.47249E-04  0.15634E-03  0.66045E-03  0.18449E+00  0.66045E-03  0.15634E-03  0.17708E-03  0.33279E-03  0.35790E-01  0.41557E-01  0.36154E-03  0.13570E-03  0.65972E-03  0.53659E-01  0.25323E-01  0.40937E-01  0.50231E-03  0.29631E-03  0.16351E+00  0.25336E-01  0.27437E-01  0.14531E+00  0.27437E-01  0.25336E-01  0.65972E-03  0.29631E-03  0.50231E-03  0.40937E-01  0.25323E-01  0.53659E-01  0.17708E-03  0.13570E-03  0.36154E-03  0.41557E-01  0.35790E-01  0.33279E-03
  0.44000E+03  0.57435E-04  0.17937E-03  0.52206E-03  0.15799E+00  0.52206E-03  0.17937E-03  0.18217E-03  0.37125E-03  0.38864E-01  0.48308E-01  0.33920E-03  0.15388E-03  0.83389E-03  0.41600E-01  0.25303E-01  0.34216E-01  0.61745E-03  0.31995E-03  0.15227E+00  0.25389E-01  0.39052E-01  0.17718E+00  0.39052E-01  0.25389E-01  0.83389E-03  0.31995E-03  0.61745E-03  0.34216E-01  0.25303E-01  0.41600E-01  0.18217E-03  0.15388E-03  0.33920E-03  0.48308E-01  0.38864E-01  0.37125E-03
  0.44100E+03  0.58496E-04  0.11428E-03  0.54693E-03  0.17736E+00  0.54693E-03  0.11428E-03  0.17428E-03  0.37593E-03  0.32471E-01  0.53283E-01  0.30687E-03  0.14100E-03  0.93431E-03  0.35621E-01  0.25203E-01  0.38974E-01  0.56730E-03  0.38200E-03  0.13072E+00  0.36988E-01  0.28827E-01  0.18204E+00  0.28827E-01  0.36988E-01  0.93431E-03  0.38200E-03  0.56730E-03  0.38974E-01  0.25203E-01  0.35621E-01  0.17428E-03  0.14100E-03  0.30687E-03  0.53283E-01  0.32471E-01  0.37593E-03
  0.44200E+03  0.74554E-04  0.11786E-03  0.79602E-03  0.20860E+00  0.79602E-03  0.11786E-03  0.19114E-03  0.41467E-03  0.44322E-01  0.31434E-01  0.29753E-03  0.12862E-03  0.92486E-03  0.34014E-01  0.25233E-01  0.38581E-01  0.56416E-03  0.44356E-03  0.12270E+00  0.39984E-01  0.37983E-01  0.15777E+00  0.37983E-01  0.39984E-01  0.92486E-03  0.44356E-03  0.56416E-03  0.38581E-01  0.25233E-01  0.34014E-01  0.19114E-03  0.12862E-03  0.29753E-03  0.31434E-01  0.44322E-01  0.41467E-03
  0.44300E+03  0.86299E-04  0.10877E-03  0.77301E-03  0.16093E+00  0.77301E-03  0.10877E-03  0.15355E-03  0.42676E-03  0.51062E-01  0.26351E-01  0.34791E-03  0.13960E-03  0.73710E-03  0.34118E-01  0.25280E-01  0.30603E-01  0.57001E-03  0.42425E-03  0.16032E+00  0.42094E-01  0.36579E-01  0.17913E+00  0.36579E-01  0.42094E-01  0.73710E-03  0.42425E-03  0.57001E-03  0.30603E-01  0.25280E-01  0.34118E-01  0.15355E-03  0.13960E-03  0.34791E-03  0.26351E-01  0.51062E-01  0.42676E-03
  0.44400E+03  0.71011E-04  0.11346E-03  0.71058E-03  0.15119E+00  0.71058E-03  0.11346E-03  0.11627E-03  0.36667E-03  0.43194E-01  0.29468E-01  0.43147E-03  0.14216E-03  0.59561E-03  0.32109E-01  0.25594E-01  0.32622E-01  0.59150E-03  0.34388E-03  0.15290E+00  0.49356E-01  0.30253E-01  0.20382E+00  0.30253E-01  0.49356E-01  0.59561E-03  0.34388E-03  0.59150E-03  0.32622E-01  0.25594E-01  0.32109E-01  0.11627E-03  0.14216E-03  0.43147E-03  0.29468E-01  0.43194E-01  0.36667E-03
  0.44500E+03  0.63183E-04  0.10788E-03  0.67532E-03  0.14467E+00  0.67532E-03  0.10788E-03  0.12601E-03  0.43593E-03  0.34208E-01  0.33686E-01  0.47276E-03  0.13146E-03  0.67418E-03  0.29006E-01  0.25617E-01  0.40991E-01  0.68998E-03  0.35971E-03  0.15450E+00  0.45688E-01  0.28772E-01  0.21748E+00  0.28772E-01  0.45688E-01  0.67418E-03  0.35971E-03  0.68998E-03  0.40991E-01  0.25617E-01  0.29006E-01  0.12601E-03  0.13146E-03  0.47276E-03  0.33686E-01  0.34208E-01  0.43593E-03
  0.44600E+03  0.74949E-04  0.11136E-03  0.77497E-03  0.17805E+00  0.77497E-03  0.11136E-03  0.13405E-03  0.43154E-03  0.30633E-01  0.38654E-01  0.47361E-03  0.16204E-03  0.72501E-03  0.27913E-01  0.25661E-01  0.39578E-01  0.67487E-03  0.36451E-03  0.12792E+00  0.46169E-01  0.28569E-01  0.21190E+00  0.28569E-01  0.46169E-01  0.72501E-03  0.36451E-03  0.67487E-03  0.39578E-01  0.25661E-01  0.27913E-01  0.13405E-03  0.16204E-03  0.47361E-03  0.38654E-01  0.30633E-01  0.43154E-03
  0.44700E+03  0.88146E-04  0.13588E-03  0.68475E-03  0.20295E+00  0.68475E-03  0.13588E-03  0.14834E-03  0.43861E-03  0.34486E-01  0.39232E-01  0.46850E-03  0.16022E-03  0.67332E-03  0.30866E-01  0.25591E-01  0.38082E-01  0.52916E-03  0.35375E-03  0.14510E+00  0.43166E-01  0.28349E-01  0.16513E+00  0.28349E-01  0.43166E-01  0.67332E-03  0.35375E-03  0.52916E-03  0.38082E-01  0.25591E-01  0.30866E-01  0.14834E-03  0.16022E-03  0.46850E-03  0.39232E-01  0.34486E-01  0.43861E-03
  0.44800E+03  0.10392E-03  0.13682E-03  0.66634E-03  0.19118E+00  0.66634E-03  0.13682E-03  0.17720E-03  0.42662E-03  0.35140E-01  0.46057E-01  0.46535E-03  0.17453E-03  0.69800E-03  0.29633E-01  0.25597E-01  0.38691E-01  0.37372E-03  0.29952E-03  0.18483E+00  0.36548E-01  0.21728E-01  0.15026E+00  0.21728E-01  0.36548E-01  0.69799E-03  0.29952E-03  0.37372E-03  0.38691E-01  0.25597E-01  0.29633E-01  0.17720E-03  0.17453E-03  0.46535E-03  0.46057E-01  0.35140E-01  0.42662E-03
  0.44900E+03  0.12344E-03  0.13687E-03  0.67407E-03  0.22122E+00  0.67407E-03  0.13687E-03  0.22247E-03  0.33507E-03  0.37023E-01  0.44709E-01  0.50794E-03  0.16030E-03  0.74555E-03  0.24551E-01  0.25518E-01  0.34648E-01  0.41829E-03  0.33295E-03  0.18498E+00  0.31178E-01  0.22713E-01  0.14592E+00  0.22713E-01  0.31178E-01  0.74555E-03  0.33295E-03  0.41829E-03  0.34648E-01  0.25518E-01  0.24551E-01  0.22247E-03  0.16030E-03  0.50794E-03  0.44709E-01  0.37023E-01  0.33507E-03
  0.45000E+03  0.13683E-03  0.13980E-03  0.75800E-03  0.22169E+00  0.75800E-03  0.13980E-03  0.19938E-03  0.26433E-03  0.38303E-01  0.41375E-01  0.43461E-03  0.13400E-03  0.83220E-03  0.23581E-01  0.25608E-01  0.26987E-01  0.50707E-03  0.36511E-03  0.18057E+00  0.35114E-01  0.23378E-01  0.16164E+00  0.23378E-01  0.35114E-01  0.83220E-03  0.36511E-03  0.50707E-03  0.26987E-01  0.25608E-01  0.23581E-01  0.19938E-03  0.13400E-03  0.43461E-03  0.41375E-01  0.38303E-01  0.26433E-03
  0.45100E+03  0.12580E-03  0.12718E-03  0.53147E-03  0.22680E+00  0.53147E-03  0.12718E-03  0.16142E-03  0.25717E-03  0.32377E-01  0.28398E-01  0.33568E-03  0.10896E-03  0.77653E-03  0.32879E-01  0.25555E-01  0.25710E-01  0.56946E-03  0.33646E-03  0.17892E+00  0.30304E-01  0.26510E-01  0.18428E+00  0.26510E-01  0.30304E-01  0.77653E-03  0.33646E-03  0.56946E-03  0.25710E-01  0.25555E-01  0.32879E-01  0.16142E-03  0.10896E-03  0.33568E-03  0.28398E-01  0.32377E-01  0.25717E-03
  0.45200E+03  0.10686E-03  0.13451E-03  0.50167E-03  0.17851E+00  0.50167E-03  0.13451E-03  0.14150E-03  0.30079E-03  0.35891E-01  0.30900E-01  0.29793E-03  0.10456E-03  0.64103E-03  0.41094E-01  0.25377E-01  0.23946E-01  0.51452E-03  0.33237E-03  0.19858E+00  0.27794E-01  0.28907E-01  0.18905E+00  0.28907E-01  0.27794E-01  0.64103E-03  0.33237E-03  0.51452E-03  0.23946E-01  0.25377E-01  0.41094E-01  0.14150E-03  0.10456E-03  0.29793E-03  0.30900E-01  0.35891E-01  0.30079E-03
  0.45300E+03  0.72186E-04  0.16217E-03  0.53025E-03  0.16061E+00  0.53025E-03  0.16217E-03  0.19093E-03  0.31257E-03  0.39462E-01  0.28706E-01  0.35413E-03  0.11158E-03  0.63054E-03  0.47729E-01  0.25268E-01  0.33573E-01  0.43355E-03  0.34768E-03  0.18233E+00  0.24314E-01  0.26191E-01  0.20035E+00  0.26191E-01  0.24314E-01  0.63054E-03  0.34768E-03  0.43355E-03  0.33573E-01  0.25268E-01  0.47729E-01  0.19093E-03  0.11158E-03  0.35413E-03  0.28706E-01  0.39462E-01  0.31257E-03
  0.45400E+03  0.44590E-04  0.20302E-03  0.62727E-03  0.15552E+00  0.62727E-03  0.20302E-03  0.21219E-03  0.33499E-03  0.41812E-01  0.30632E-01  0.44095E-03  0.13162E-03  0.75001E-03  0.46062E-01  0.25225E-01  0.40022E-01  0.50746E-03  0.41315E-03  0.16468E+00  0.19687E-01  0.23464E-01  0.21871E+00  0.23464E-01  0.19687E-01  0.75001E-03  0.41315E-03  0.50746E-03  0.40022E-01  0.25225E-01  0.46062E-01  0.21219E-03  0.13162E-03  0.44095E-03  0.30632E-01  0.41812E-01  0.33499E-03
  0.45500E+03  0.37473E-04  0.20871E-03  0.74018E-03  0.19243E+00  0.74018E-03  0.20871E-03  0.20779E-03  0.38051E-03  0.36291E-01  0.30818E-01  0.41152E-03  0.16426E-03  0.85413E-03  0.43933E-01  0.25354E-01  0.41821E-01  0.71854E-03  0.49170E-03  0.13514E+00  0.21375E-01  0.27377E-01  0.21009E+00  0.27377E-01  0.21375E-01  0.85413E-03  0.49170E-03  0.71854E-03  0.41821E-01  0.25354E-01  0.43933E-01  0.20779E-03  0.16426E-03  0.41152E-03  0.30818E-01  0.36291E-01  0.38051E-03
  0.45600E+03  0.31116E-04  0.19394E-03  0.83222E-03  0.16400E+00  0.83222E-03  0.19394E-03  0.22490E-03  0.41208E-03  0.27845E-01  0.29142E-01  0.35470E-03  0.18931E-03  0.11678E-02  0.42483E-01  0.25582E-01  0.44331E-01  0.79150E-03  0.57143E-03  0.15956E+00  0.30346E-01  0.29355E-01  0.20877E+00  0.29355E-01  0.30346E-01  0.11678E-02  0.57143E-03  0.79150E-03  0.44331E-01  0.25582E-01  0.42483E-01  0.22490E-03  0.18931E-03  0.35470E-03  0.29142E-01  0.27845E-01  0.41208E-03
  0.45700E+03  0.40681E-04  0.16757E-03  0.72395E-03  0.15812E+00  0.72395E-03  0.16757E-03  0.20853E-03  0.42724E-03  0.30130E-01  0.30169E-01  0.33792E-03  0.17749E-03  0.11833E-02  0.44865E-01  0.25818E-01  0.41538E-01  0.76073E-03  0.65344E-03  0.16771E+00  0.29319E-01  0.31781E-01  0.19760E+00  0.31781E-01  0.29319E-01  0.11833E-02  0.65344E-03  0.76073E-03  0.41538E-01  0.25818E-01  0.44865E-01  0.20853E-03  0.17749E-03  0.33792E-03  0.30169E-01  0.30130E-01  0.42724E-03
  0.45800E+03  0.41334E-04  0.13647E-03  0.60709E-03  0.17791E+00  0.60709E-03  0.13647E-03  0.16504E-03  0.44911E-03  0.33928E-01  0.30715E-01  0.28616E-03  0.14826E-03  0.10375E-02  0.47299E-01  0.25945E-01  0.35622E-01  0.71584E-03  0.60386E-03  0.17992E+00  0.23348E-01  0.29098E-01  0.18192E+00  0.29098E-01  0.23348E-01  0.10375E-02  0.60386E-03  0.71584E-03  0.35622E-01  0.25945E-01  0.47299E-01  0.16504E-03  0.14826E-03  0.28616E-03  0.30715E-01  0.33928E-01  0.44911E-03
  0.45900E+03  0.49195E-04  0.11585E-03  0.52773E-03  0.20171E+00  0.52773E-03  0.11585E-03  0.12075E-03  0.37474E-03  0.40628E-01  0.34913E-01  0.26696E-03  0.18320E-03  0.86230E-03  0.43027E-01  0.25835E-01  0.36025E-01  0.61362E-03  0.43817E-03  0.19358E+00  0.23662E-01  0.27353E-01  0.13478E+00  0.27353E-01  0.23662E-01  0.86230E-03  0.43817E-03  0.61362E-03  0.36025E-01  0.25835E-01  0.43027E-01  0.12075E-03  0.18320E-03  0.26696E-03  0.34913E-01  0.40628E-01  0.37474E-03
  0.46000E+03  0.67367E-04  0.11171E-03  0.65878E-03  0.18851E+00  0.65878E-03  0.11171E-03  0.13369E-03  0.38862E-03  0.46138E-01  0.29213E-01  0.30732E-03  0.18071E-03  0.80174E-03  0.42837E-01  0.25858E-01  0.31808E-01  0.68073E-03  0.41315E-03  0.20116E+00  0.24083E-01  0.33424E-01  0.13618E+00  0.33424E-01  0.24083E-01  0.80174E-03  0.41315E-03  0.68073E-03  0.31808E-01  0.25858E-01  0.42837E-01  0.13369E-03  0.18071E-03  0.30732E-03  0.29213E-01  0.46138E-01  0.38862E-03
  0.46100E+03  0.10335E-03  0.10206E-03  0.65668E-03  0.18800E+00  0.65668E-03  0.10206E-03  0.11217E-03  0.29826E-03  0.37881E-01  0.32008E-01  0.36822E-03  0.19380E-03  0.73564E-03  0.42338E-01  0.25812E-01  0.25933E-01  0.61136E-03  0.33725E-03  0.21462E+00  0.25959E-01  0.31074E-01  0.14844E+00  0.31074E-01  0.25959E-01  0.73564E-03  0.33725E-03  0.61136E-03  0.25933E-01  0.25812E-01  0.42338E-01  0.11217E-03  0.19380E-03  0.36822E-03  0.32008E-01  0.37881E-01  0.29826E-03
  0.46200E+03  0.14948E-03  0.13648E-03  0.46927E-03  0.18560E+00  0.46927E-03  0.13648E-03  0.11469E-03  0.34406E-03  0.45393E-01  0.31928E-01  0.42462E-03  0.20522E-03  0.67065E-03  0.45003E-01  0.25865E-01  0.16087E-01  0.67298E-03  0.33866E-03  0.20489E+00  0.25401E-01  0.28888E-01  0.16549E+00  0.28888E-01  0.25401E-01  0.67065E-03  0.33866E-03  0.67298E-03  0.16087E-01  0.25865E-01  0.45003E-01  0.11469E-03  0.20522E-03  0.42462E-03  0.31928E-01  0.45393E-01  0.34406E-03
  0.46300E+03  0.12848E-03  0.15248E-03  0.39020E-03  0.18767E+00  0.39020E-03  0.15248E-03  0.12033E-03  0.39900E-03  0.42562E-01  0.31434E-01  0.42102E-03  0.15228E-03  0.61134E-03  0.42831E-01  0.25800E-01  0.25490E-01  0.70082E-03  0.37459E-03  0.19829E+00  0.21145E-01  0.35575E-01  0.15760E+00  0.35575E-01  0.21145E-01  0.61134E-03  0.37459E-03  0.70082E-03  0.25490E-01  0.25800E-01  0.42831E-01  0.12033E-03  0.15228E-03  0.42102E-03  0.31434E-01  0.42562E-01  0.39900E-03
  0.46400E+03  0.97517E-04  0.14756E-03  0.51076E-03  0.17279E+00  0.51076E-03  0.14756E-03  0.11693E-03  0.37512E-03  0.49553E-01  0.28496E-01  0.43070E-03  0.12342E-03  0.67853E-03  0.46148E-01  0.25758E-01  0.31451E-01  0.56670E-03  0.41764E-03  0.18946E+00  0.25476E-01  0.33405E-01  0.15033E+00  0.33405E-01  0.25476E-01  0.67853E-03  0.41764E-03  0.56670E-03  0.31451E-01  0.25758E-01  0.46148E-01  0.11693E-03  0.12342E-03  0.43070E-03  0.28496E-01  0.49553E-01  0.37512E-03
  0.46500E+03  0.74672E-04  0.14149E-03  0.58010E-03  0.14660E+00  0.58010E-03  0.14149E-03  0.12536E-03  0.38547E-03  0.45079E-01  0.31152E-01  0.43487E-03  0.11069E-03  0.57452E-03  0.42417E-01  0.25690E-01  0.30749E-01  0.54795E-03  0.36708E-03  0.19033E+00  0.32280E-01  0.34432E-01  0.17286E+00  0.34432E-01  0.32280E-01  0.57452E-03  0.36708E-03  0.54795E-03  0.30749E-01  0.25690E-01  0.42417E-01  0.12536E-03  0.11069E-03  0.43487E-03  0.31152E-01  0.45079E-01  0.38547E-03
  0.46600E+03  0.66689E-04  0.13532E-03  0.63735E-03  0.14128E+00  0.63735E-03  0.13532E-03  0.13942E-03  0.33340E-03  0.42045E-01  0.33419E-01  0.40070E-03  0.11195E-03  0.48651E-03  0.38240E-01  0.25539E-01  0.30433E-01  0.59768E-03  0.41182E-03  0.18813E+00  0.31892E-01  0.33673E-01  0.19353E+00  0.33673E-01  0.31892E-01  0.48651E-03  0.41182E-03  0.59768E-03  0.30433E-01  0.25539E-01  0.38240E-01  0.13942E-03  0.11195E-03  0.40070E-03  0.33419E-01  0.42045E-01  0.33340E-03
  0.46700E+03  0.82084E-04  0.10901E-03  0.61877E-03  0.14735E+00  0.61877E-03  0.10901E-03  0.13753E-03  0.27622E-03  0.34620E-01  0.32072E-01  0.44180E-03  0.13426E-03  0.58269E-03  0.34271E-01  0.25467E-01  0.31870E-01  0.53330E-03  0.37714E-03  0.16467E+00  0.32616E-01  0.33328E-01  0.23298E+00  0.33328E-01  0.32616E-01  0.58269E-03  0.37714E-03  0.53330E-03  0.31870E-01  0.25467E-01  0.34271E-01  0.13753E-03  0.13426E-03  0.44180E-03  0.32072E-01  0.34620E-01  0.27622E-03
  0.46800E+03  0.10016E-03  0.10866E-03  0.59745E-03  0.13157E+00  0.59745E-03  0.10866E-03  0.15914E-03  0.30088E-03  0.36190E-01  0.33225E-01  0.34587E-03  0.15643E-03  0.49984E-03  0.34439E-01  0.25540E-01  0.38266E-01  0.46883E-03  0.36032E-03  0.14277E+00  0.33325E-01  0.29477E-01  0.25864E+00  0.29477E-01  0.33325E-01  0.49984E-03  0.36032E-03  0.46883E-03  0.38266E-01  0.25540E-01  0.34439E-01  0.15914E-03  0.15643E-03  0.34587E-03  0.33225E-01  0.36190E-01  0.30088E-03
  0.46900E+03  0.95873E-04  0.10606E-03  0.57093E-03  0.16916E+00  0.57093E-03  0.10606E-03  0.15825E-03  0.29787E-03  0.35665E-01  0.32730E-01  0.22031E-03  0.13095E-03  0.38077E-03  0.31852E-01  0.25504E-01  0.31398E-01  0.37498E-03  0.34160E-03  0.15269E+00  0.35769E-01  0.28600E-01  0.22986E+00  0.28600E-01  0.35769E-01  0.38077E-03  0.34160E-03  0.37498E-03  0.31398E-01  0.25504E-01  0.31852E-01  0.15825E-03  0.13095E-03  0.22031E-03  0.32730E-01  0.35665E-01  0.29787E-03
  0.47000E+03  0.82955E-04  0.13101E-03  0.68714E-03  0.15521E+00  0.68714E-03  0.13101E-03  0.15879E-03  0.26436E-03  0.30853E-01  0.35029E-01  0.22918E-03  0.10827E-03  0.50630E-03  0.39759E-01  0.25602E-01  0.32331E-01  0.43071E-03  0.48018E-03  0.13693E+00  0.37617E-01  0.26954E-01  0.24550E+00  0.26954E-01  0.37617E-01  0.50630E-03  0.48018E-03  0.43071E-03  0.32331E-01  0.25602E-01  0.39759E-01  0.15879E-03  0.10827E-03  0.22918E-03  0.35029E-01  0.30853E-01  0.26436E-03
  0.47100E+03  0.77639E-04  0.14746E-03  0.74678E-03  0.17300E+00  0.74678E-03  0.14746E-03  0.16148E-03  0.26049E-03  0.26067E-01  0.35012E-01  0.27040E-03  0.89854E-04  0.61810E-03  0.44745E-01  0.25612E-01  0.35749E-01  0.47058E-03  0.52085E-03  0.14306E+00  0.34769E-01  0.26981E-01  0.21942E+00  0.26981E-01  0.34769E-01  0.61810E-03  0.52085E-03  0.47058E-03  0.35749E-01  0.25612E-01  0.44745E-01  0.16148E-03  0.89854E-04  0.27040E-03  0.35012E-01  0.26067E-01  0.26050E-03
  0.47200E+03  0.90784E-04  0.14218E-03  0.70842E-03  0.21251E+00  0.70842E-03  0.14218E-03  0.18404E-03  0.27232E-03  0.22460E-01  0.33739E-01  0.24412E-03  0.93165E-04  0.60364E-03  0.46501E-01  0.25479E-01  0.31072E-01  0.51399E-03  0.50006E-03  0.15606E+00  0.39527E-01  0.26625E-01  0.17401E+00  0.26625E-01  0.39527E-01  0.60364E-03  0.50006E-03  0.51399E-03  0.31072E-01  0.25479E-01  0.46501E-01  0.18404E-03  0.93165E-04  0.24412E-03  0.33739E-01  0.22460E-01  0.27232E-03
  0.47300E+03  0.10702E-03  0.11039E-03  0.79695E-03  0.23211E+00  0.79695E-03  0.11039E-03  0.19180E-03  0.32597E-03  0.20995E-01  0.39071E-01  0.19601E-03  0.90167E-04  0.62481E-03  0.45954E-01  0.25432E-01  0.31030E-01  0.53392E-03  0.43623E-03  0.19883E+00  0.31414E-01  0.33989E-01  0.10657E+00  0.33989E-01  0.31414E-01  0.62481E-03  0.43623E-03  0.53392E-03  0.31030E-01  0.25432E-01  0.45954E-01  0.19180E-03  0.90167E-04  0.19601E-03  0.39071E-01  0.20995E-01  0.32597E-03
