One trajecotry PES of iaver=       1 pes_one(ifre,isnap),ifre=0,nfre)
        time    active_pes pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre)
           fs           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV
  0.14700E+03 -0.24376E+01  0.24004E-01 -0.10617E+00 -0.22500E+01 -0.23158E+01 -0.23219E+01 -0.24376E+01 -0.25027E+01 -0.25109E+01 -0.25667E+01 -0.26468E+01 -0.27102E+01 -0.27544E+01 -0.27810E+01 -0.28336E+01 -0.28994E+01 -0.29308E+01 -0.30001E+01 -0.44367E+01 -0.44854E+01 -0.45470E+01 -0.45960E+01 -0.46587E+01 -0.47635E+01 -0.51632E+01 -0.52325E+01 -0.52436E+01 -0.53074E+01 -0.53525E+01 -0.54287E+01 -0.65795E+01 -0.66354E+01 -0.66881E+01 -0.67015E+01 -0.67206E+01 -0.68312E+01 -0.74041E+01
  0.14800E+03 -0.24347E+01 -0.83432E-03 -0.11787E+00 -0.23005E+01 -0.23154E+01 -0.23810E+01 -0.24347E+01 -0.24825E+01 -0.25305E+01 -0.25621E+01 -0.26302E+01 -0.27189E+01 -0.27394E+01 -0.27953E+01 -0.28378E+01 -0.28909E+01 -0.29340E+01 -0.30266E+01 -0.44648E+01 -0.44995E+01 -0.45594E+01 -0.46016E+01 -0.46499E+01 -0.47575E+01 -0.51588E+01 -0.52333E+01 -0.52500E+01 -0.53076E+01 -0.53585E+01 -0.54414E+01 -0.66011E+01 -0.66393E+01 -0.66833E+01 -0.66932E+01 -0.67149E+01 -0.68166E+01 -0.74008E+01
  0.14900E+03 -0.24461E+01 -0.20454E-01 -0.12311E+00 -0.22866E+01 -0.23566E+01 -0.24229E+01 -0.24461E+01 -0.24811E+01 -0.25436E+01 -0.25786E+01 -0.26194E+01 -0.27135E+01 -0.27298E+01 -0.27870E+01 -0.27964E+01 -0.29062E+01 -0.29462E+01 -0.30564E+01 -0.44925E+01 -0.45184E+01 -0.45664E+01 -0.45987E+01 -0.46427E+01 -0.47539E+01 -0.51566E+01 -0.52360E+01 -0.52583E+01 -0.53087E+01 -0.53606E+01 -0.54396E+01 -0.66196E+01 -0.66392E+01 -0.66728E+01 -0.66876E+01 -0.67138E+01 -0.68003E+01 -0.73972E+01
  0.15000E+03 -0.24289E+01 -0.34305E-01 -0.11804E+00 -0.22612E+01 -0.23993E+01 -0.24289E+01 -0.24587E+01 -0.25064E+01 -0.25340E+01 -0.26089E+01 -0.26276E+01 -0.27026E+01 -0.27242E+01 -0.27543E+01 -0.27647E+01 -0.29036E+01 -0.29614E+01 -0.30809E+01 -0.45085E+01 -0.45435E+01 -0.45581E+01 -0.46030E+01 -0.46339E+01 -0.47501E+01 -0.51553E+01 -0.52389E+01 -0.52656E+01 -0.53125E+01 -0.53567E+01 -0.54267E+01 -0.66235E+01 -0.66397E+01 -0.66663E+01 -0.66835E+01 -0.67166E+01 -0.67854E+01 -0.73939E+01
  0.15100E+03 -0.23998E+01 -0.40338E-01 -0.10350E+00 -0.22447E+01 -0.23998E+01 -0.24307E+01 -0.24680E+01 -0.25030E+01 -0.25545E+01 -0.26193E+01 -0.26245E+01 -0.27068E+01 -0.27203E+01 -0.27448E+01 -0.27494E+01 -0.28903E+01 -0.29643E+01 -0.30916E+01 -0.45019E+01 -0.45491E+01 -0.45725E+01 -0.46110E+01 -0.46226E+01 -0.47438E+01 -0.51554E+01 -0.52437E+01 -0.52701E+01 -0.53161E+01 -0.53478E+01 -0.54049E+01 -0.66134E+01 -0.66401E+01 -0.66593E+01 -0.66863E+01 -0.67241E+01 -0.67736E+01 -0.73913E+01
  0.15200E+03 -0.23675E+01 -0.36824E-01 -0.82629E-01 -0.22398E+01 -0.23675E+01 -0.24113E+01 -0.24755E+01 -0.24885E+01 -0.25736E+01 -0.26033E+01 -0.26347E+01 -0.26905E+01 -0.27023E+01 -0.27672E+01 -0.27868E+01 -0.28679E+01 -0.29531E+01 -0.30814E+01 -0.44791E+01 -0.45475E+01 -0.45883E+01 -0.46038E+01 -0.46308E+01 -0.47346E+01 -0.51591E+01 -0.52532E+01 -0.52704E+01 -0.53172E+01 -0.53346E+01 -0.53742E+01 -0.65996E+01 -0.66354E+01 -0.66541E+01 -0.66882E+01 -0.67336E+01 -0.67707E+01 -0.73900E+01
  0.15300E+03 -0.23349E+01 -0.22514E-01 -0.61867E-01 -0.22424E+01 -0.23349E+01 -0.23644E+01 -0.24641E+01 -0.24888E+01 -0.25685E+01 -0.25856E+01 -0.26633E+01 -0.26733E+01 -0.26946E+01 -0.27878E+01 -0.28080E+01 -0.28536E+01 -0.29304E+01 -0.30539E+01 -0.44551E+01 -0.45375E+01 -0.45805E+01 -0.46100E+01 -0.46403E+01 -0.47267E+01 -0.51678E+01 -0.52566E+01 -0.52732E+01 -0.53151E+01 -0.53209E+01 -0.53391E+01 -0.65854E+01 -0.66279E+01 -0.66534E+01 -0.66882E+01 -0.67357E+01 -0.67824E+01 -0.73902E+01
  0.15400E+03 -0.23009E+01  0.38028E-02 -0.44766E-01 -0.22440E+01 -0.23009E+01 -0.23242E+01 -0.24320E+01 -0.24817E+01 -0.25532E+01 -0.25896E+01 -0.26432E+01 -0.26623E+01 -0.27226E+01 -0.27795E+01 -0.28020E+01 -0.28582E+01 -0.29064E+01 -0.30182E+01 -0.44342E+01 -0.45164E+01 -0.45718E+01 -0.46040E+01 -0.46491E+01 -0.47295E+01 -0.51797E+01 -0.52430E+01 -0.52822E+01 -0.52930E+01 -0.53078E+01 -0.53255E+01 -0.65705E+01 -0.66214E+01 -0.66551E+01 -0.66881E+01 -0.67342E+01 -0.68025E+01 -0.73922E+01
  0.15500E+03 -0.22588E+01  0.36162E-01 -0.29427E-01 -0.22323E+01 -0.22588E+01 -0.23053E+01 -0.24085E+01 -0.24671E+01 -0.25427E+01 -0.25720E+01 -0.26190E+01 -0.26567E+01 -0.27235E+01 -0.27555E+01 -0.28042E+01 -0.28409E+01 -0.28970E+01 -0.29865E+01 -0.44167E+01 -0.44889E+01 -0.45644E+01 -0.45834E+01 -0.46606E+01 -0.47404E+01 -0.51935E+01 -0.52230E+01 -0.52545E+01 -0.52800E+01 -0.53058E+01 -0.53314E+01 -0.65559E+01 -0.66177E+01 -0.66574E+01 -0.66898E+01 -0.67335E+01 -0.68240E+01 -0.73955E+01
  0.15600E+03 -0.22276E+01  0.69501E-01 -0.15035E-01 -0.22116E+01 -0.22276E+01 -0.22800E+01 -0.24021E+01 -0.24440E+01 -0.25285E+01 -0.25462E+01 -0.25852E+01 -0.26583E+01 -0.26941E+01 -0.27509E+01 -0.27786E+01 -0.28388E+01 -0.28932E+01 -0.29617E+01 -0.44010E+01 -0.44635E+01 -0.45481E+01 -0.45688E+01 -0.46731E+01 -0.47499E+01 -0.51924E+01 -0.52035E+01 -0.52322E+01 -0.52692E+01 -0.53111E+01 -0.53435E+01 -0.65430E+01 -0.66166E+01 -0.66606E+01 -0.66939E+01 -0.67340E+01 -0.68444E+01 -0.74000E+01
  0.15700E+03 -0.22086E+01  0.10187E+00  0.36900E-03 -0.21916E+01 -0.22086E+01 -0.22535E+01 -0.23881E+01 -0.24096E+01 -0.25092E+01 -0.25299E+01 -0.25502E+01 -0.26560E+01 -0.26681E+01 -0.27272E+01 -0.27687E+01 -0.28321E+01 -0.28868E+01 -0.29352E+01 -0.43801E+01 -0.44488E+01 -0.45243E+01 -0.45656E+01 -0.46849E+01 -0.47531E+01 -0.51614E+01 -0.51821E+01 -0.52434E+01 -0.52599E+01 -0.53185E+01 -0.53584E+01 -0.65315E+01 -0.66172E+01 -0.66643E+01 -0.66992E+01 -0.67349E+01 -0.68630E+01 -0.74050E+01
  0.15800E+03 -0.21956E+01  0.13020E+00  0.18782E-01 -0.21768E+01 -0.21956E+01 -0.22332E+01 -0.23514E+01 -0.23628E+01 -0.24806E+01 -0.25114E+01 -0.25433E+01 -0.26335E+01 -0.26561E+01 -0.27240E+01 -0.27733E+01 -0.28099E+01 -0.28664E+01 -0.29164E+01 -0.43539E+01 -0.44454E+01 -0.45026E+01 -0.45659E+01 -0.46937E+01 -0.47511E+01 -0.51306E+01 -0.51663E+01 -0.52523E+01 -0.52558E+01 -0.53309E+01 -0.53721E+01 -0.65219E+01 -0.66191E+01 -0.66704E+01 -0.67045E+01 -0.67362E+01 -0.68785E+01 -0.74101E+01
  0.15900E+03 -0.21848E+01  0.15524E+00  0.38645E-01 -0.21670E+01 -0.21848E+01 -0.22206E+01 -0.22990E+01 -0.23241E+01 -0.24426E+01 -0.24993E+01 -0.25433E+01 -0.26210E+01 -0.26353E+01 -0.27264E+01 -0.27709E+01 -0.27939E+01 -0.28346E+01 -0.29187E+01 -0.43312E+01 -0.44481E+01 -0.44873E+01 -0.45685E+01 -0.46977E+01 -0.47421E+01 -0.51031E+01 -0.51602E+01 -0.52466E+01 -0.52645E+01 -0.53458E+01 -0.53842E+01 -0.65146E+01 -0.66211E+01 -0.66778E+01 -0.67079E+01 -0.67371E+01 -0.68894E+01 -0.74144E+01
  0.16000E+03 -0.21743E+01  0.17590E+00  0.56938E-01 -0.21517E+01 -0.21743E+01 -0.22122E+01 -0.22542E+01 -0.23097E+01 -0.24059E+01 -0.24952E+01 -0.25293E+01 -0.26170E+01 -0.26283E+01 -0.27103E+01 -0.27401E+01 -0.27964E+01 -0.28264E+01 -0.29314E+01 -0.43165E+01 -0.44528E+01 -0.44780E+01 -0.45728E+01 -0.46982E+01 -0.47265E+01 -0.50831E+01 -0.51622E+01 -0.52411E+01 -0.52701E+01 -0.53621E+01 -0.53915E+01 -0.65095E+01 -0.66234E+01 -0.66854E+01 -0.67086E+01 -0.67370E+01 -0.68954E+01 -0.74174E+01
  0.16100E+03 -0.21665E+01  0.19125E+00  0.72532E-01 -0.21185E+01 -0.21665E+01 -0.22062E+01 -0.22309E+01 -0.23232E+01 -0.23747E+01 -0.24956E+01 -0.25097E+01 -0.25977E+01 -0.26268E+01 -0.27029E+01 -0.27229E+01 -0.27763E+01 -0.28470E+01 -0.29501E+01 -0.43113E+01 -0.44597E+01 -0.44756E+01 -0.45769E+01 -0.46922E+01 -0.47066E+01 -0.50701E+01 -0.51715E+01 -0.52368E+01 -0.52747E+01 -0.53759E+01 -0.53930E+01 -0.65080E+01 -0.66252E+01 -0.66918E+01 -0.67073E+01 -0.67347E+01 -0.68949E+01 -0.74185E+01
  0.16200E+03 -0.21548E+01  0.19834E+00  0.82657E-01 -0.20862E+01 -0.21548E+01 -0.22026E+01 -0.22365E+01 -0.23483E+01 -0.23632E+01 -0.24661E+01 -0.25288E+01 -0.25694E+01 -0.26292E+01 -0.26802E+01 -0.27355E+01 -0.27664E+01 -0.28699E+01 -0.29623E+01 -0.43147E+01 -0.44668E+01 -0.44809E+01 -0.45812E+01 -0.46753E+01 -0.46927E+01 -0.50666E+01 -0.51831E+01 -0.52342E+01 -0.52767E+01 -0.53849E+01 -0.53897E+01 -0.65098E+01 -0.66261E+01 -0.66954E+01 -0.67037E+01 -0.67303E+01 -0.68888E+01 -0.74175E+01
  0.16300E+03 -0.21414E+01  0.19740E+00  0.88118E-01 -0.20619E+01 -0.21414E+01 -0.21966E+01 -0.22671E+01 -0.23550E+01 -0.23978E+01 -0.24410E+01 -0.25462E+01 -0.25552E+01 -0.26306E+01 -0.26594E+01 -0.27455E+01 -0.27637E+01 -0.28991E+01 -0.29624E+01 -0.43266E+01 -0.44725E+01 -0.44945E+01 -0.45833E+01 -0.46535E+01 -0.46815E+01 -0.50695E+01 -0.51966E+01 -0.52342E+01 -0.52768E+01 -0.53791E+01 -0.53881E+01 -0.65152E+01 -0.66259E+01 -0.66947E+01 -0.66987E+01 -0.67234E+01 -0.68766E+01 -0.74144E+01
  0.16400E+03 -0.21329E+01  0.18772E+00  0.85889E-01 -0.20427E+01 -0.21329E+01 -0.22026E+01 -0.23158E+01 -0.23749E+01 -0.24160E+01 -0.24532E+01 -0.25369E+01 -0.25704E+01 -0.26150E+01 -0.26761E+01 -0.27500E+01 -0.27683E+01 -0.29226E+01 -0.29477E+01 -0.43450E+01 -0.44752E+01 -0.45141E+01 -0.45828E+01 -0.46357E+01 -0.46694E+01 -0.50788E+01 -0.52101E+01 -0.52378E+01 -0.52765E+01 -0.53657E+01 -0.53847E+01 -0.65242E+01 -0.66254E+01 -0.66885E+01 -0.66964E+01 -0.67152E+01 -0.68599E+01 -0.74100E+01
  0.16500E+03 -0.21376E+01  0.16692E+00  0.75508E-01 -0.20331E+01 -0.21376E+01 -0.22241E+01 -0.23775E+01 -0.23937E+01 -0.24232E+01 -0.25023E+01 -0.25378E+01 -0.25869E+01 -0.25992E+01 -0.26969E+01 -0.27703E+01 -0.27758E+01 -0.29130E+01 -0.29441E+01 -0.43710E+01 -0.44762E+01 -0.45355E+01 -0.45800E+01 -0.46245E+01 -0.46608E+01 -0.50946E+01 -0.52254E+01 -0.52433E+01 -0.52778E+01 -0.53476E+01 -0.53751E+01 -0.65358E+01 -0.66252E+01 -0.66802E+01 -0.66951E+01 -0.67065E+01 -0.68381E+01 -0.74044E+01
  0.16600E+03 -0.21579E+01  0.13611E+00  0.59299E-01 -0.20419E+01 -0.21579E+01 -0.22572E+01 -0.23913E+01 -0.24488E+01 -0.24589E+01 -0.25297E+01 -0.25529E+01 -0.25930E+01 -0.26255E+01 -0.26977E+01 -0.27738E+01 -0.28092E+01 -0.28775E+01 -0.29459E+01 -0.44019E+01 -0.44759E+01 -0.45487E+01 -0.45772E+01 -0.46224E+01 -0.46596E+01 -0.51148E+01 -0.52384E+01 -0.52479E+01 -0.52822E+01 -0.53278E+01 -0.53617E+01 -0.65472E+01 -0.66255E+01 -0.66721E+01 -0.66952E+01 -0.67008E+01 -0.68138E+01 -0.73990E+01
  0.16700E+03 -0.21916E+01  0.95562E-01  0.38792E-01 -0.20725E+01 -0.21916E+01 -0.22943E+01 -0.24005E+01 -0.24895E+01 -0.25182E+01 -0.25386E+01 -0.25678E+01 -0.26075E+01 -0.26716E+01 -0.27043E+01 -0.27638E+01 -0.28145E+01 -0.28737E+01 -0.29393E+01 -0.44302E+01 -0.44792E+01 -0.45458E+01 -0.45779E+01 -0.46334E+01 -0.46674E+01 -0.51407E+01 -0.52441E+01 -0.52555E+01 -0.52903E+01 -0.53094E+01 -0.53437E+01 -0.65548E+01 -0.66271E+01 -0.66655E+01 -0.66944E+01 -0.67061E+01 -0.67890E+01 -0.73949E+01
  0.16800E+03 -0.22333E+01  0.53149E-01  0.16719E-01 -0.21213E+01 -0.22333E+01 -0.23208E+01 -0.24273E+01 -0.24954E+01 -0.25503E+01 -0.25635E+01 -0.25992E+01 -0.26179E+01 -0.26834E+01 -0.27129E+01 -0.27571E+01 -0.28361E+01 -0.28731E+01 -0.29377E+01 -0.44509E+01 -0.44845E+01 -0.45342E+01 -0.45885E+01 -0.46476E+01 -0.46799E+01 -0.51714E+01 -0.52346E+01 -0.52633E+01 -0.52905E+01 -0.53082E+01 -0.53277E+01 -0.65571E+01 -0.66295E+01 -0.66603E+01 -0.66960E+01 -0.67196E+01 -0.67687E+01 -0.73927E+01
  0.16900E+03 -0.22727E+01  0.11098E-01 -0.12891E-02 -0.21849E+01 -0.22727E+01 -0.23361E+01 -0.24518E+01 -0.24843E+01 -0.25671E+01 -0.25694E+01 -0.26242E+01 -0.26302E+01 -0.26927E+01 -0.27002E+01 -0.27842E+01 -0.28423E+01 -0.28953E+01 -0.29428E+01 -0.44611E+01 -0.44923E+01 -0.45241E+01 -0.46088E+01 -0.46622E+01 -0.46846E+01 -0.52039E+01 -0.52148E+01 -0.52668E+01 -0.52857E+01 -0.53071E+01 -0.53333E+01 -0.65554E+01 -0.66315E+01 -0.66539E+01 -0.67035E+01 -0.67262E+01 -0.67702E+01 -0.73932E+01
  0.17000E+03 -0.22905E+01 -0.90860E-02 -0.32079E-01 -0.22539E+01 -0.22905E+01 -0.23517E+01 -0.24362E+01 -0.24906E+01 -0.25537E+01 -0.25821E+01 -0.26144E+01 -0.26485E+01 -0.27117E+01 -0.27398E+01 -0.27968E+01 -0.28167E+01 -0.29428E+01 -0.29570E+01 -0.44625E+01 -0.44956E+01 -0.45222E+01 -0.46308E+01 -0.46782E+01 -0.46843E+01 -0.51921E+01 -0.52350E+01 -0.52622E+01 -0.52736E+01 -0.53229E+01 -0.53482E+01 -0.65521E+01 -0.66333E+01 -0.66408E+01 -0.67152E+01 -0.67267E+01 -0.67973E+01 -0.73965E+01
  0.17100E+03 -0.23181E+01 -0.13914E-01 -0.65250E-01 -0.22582E+01 -0.23181E+01 -0.23725E+01 -0.24156E+01 -0.25104E+01 -0.25426E+01 -0.25841E+01 -0.26113E+01 -0.26727E+01 -0.27206E+01 -0.27707E+01 -0.27997E+01 -0.28271E+01 -0.29370E+01 -0.30077E+01 -0.44590E+01 -0.44976E+01 -0.45260E+01 -0.46402E+01 -0.46615E+01 -0.47180E+01 -0.51752E+01 -0.52319E+01 -0.52671E+01 -0.52829E+01 -0.53435E+01 -0.53600E+01 -0.65468E+01 -0.66234E+01 -0.66361E+01 -0.67236E+01 -0.67421E+01 -0.68314E+01 -0.74023E+01
  0.17200E+03 -0.23505E+01 -0.13018E-01 -0.89786E-01 -0.22075E+01 -0.23505E+01 -0.23929E+01 -0.23988E+01 -0.25136E+01 -0.25410E+01 -0.25983E+01 -0.26161E+01 -0.26839E+01 -0.27432E+01 -0.27842E+01 -0.27965E+01 -0.28672E+01 -0.29331E+01 -0.30387E+01 -0.44545E+01 -0.45008E+01 -0.45251E+01 -0.46351E+01 -0.46456E+01 -0.47572E+01 -0.51647E+01 -0.52143E+01 -0.52628E+01 -0.53103E+01 -0.53668E+01 -0.53695E+01 -0.65387E+01 -0.66094E+01 -0.66409E+01 -0.67311E+01 -0.67643E+01 -0.68647E+01 -0.74096E+01
  0.17300E+03 -0.23649E+01 -0.67834E-02 -0.10493E+00 -0.21566E+01 -0.23649E+01 -0.23760E+01 -0.24230E+01 -0.24971E+01 -0.25347E+01 -0.25795E+01 -0.26607E+01 -0.27093E+01 -0.27621E+01 -0.27794E+01 -0.27978E+01 -0.29041E+01 -0.29325E+01 -0.30508E+01 -0.44498E+01 -0.44982E+01 -0.45159E+01 -0.46262E+01 -0.46369E+01 -0.47938E+01 -0.51569E+01 -0.51995E+01 -0.52563E+01 -0.53325E+01 -0.53752E+01 -0.53924E+01 -0.65258E+01 -0.66044E+01 -0.66472E+01 -0.67380E+01 -0.67859E+01 -0.68940E+01 -0.74172E+01
  0.17400E+03 -0.23709E+01  0.33393E-03 -0.11134E+00 -0.21254E+01 -0.23643E+01 -0.23709E+01 -0.24342E+01 -0.24788E+01 -0.25346E+01 -0.25802E+01 -0.26567E+01 -0.27352E+01 -0.27595E+01 -0.27964E+01 -0.28166E+01 -0.29268E+01 -0.29299E+01 -0.30444E+01 -0.44458E+01 -0.44748E+01 -0.45178E+01 -0.46159E+01 -0.46350E+01 -0.48233E+01 -0.51514E+01 -0.51888E+01 -0.52491E+01 -0.53436E+01 -0.53796E+01 -0.54154E+01 -0.65104E+01 -0.66061E+01 -0.66539E+01 -0.67424E+01 -0.68036E+01 -0.69156E+01 -0.74234E+01
  0.17500E+03 -0.23634E+01  0.10087E-01 -0.11035E+00 -0.21143E+01 -0.23545E+01 -0.23634E+01 -0.24211E+01 -0.24876E+01 -0.25251E+01 -0.26034E+01 -0.26323E+01 -0.27170E+01 -0.27461E+01 -0.28251E+01 -0.28464E+01 -0.29199E+01 -0.29401E+01 -0.30316E+01 -0.44307E+01 -0.44544E+01 -0.45249E+01 -0.45993E+01 -0.46450E+01 -0.48438E+01 -0.51494E+01 -0.51782E+01 -0.52469E+01 -0.53442E+01 -0.53819E+01 -0.54324E+01 -0.64951E+01 -0.66116E+01 -0.66603E+01 -0.67431E+01 -0.68146E+01 -0.69293E+01 -0.74275E+01
  0.17600E+03 -0.23612E+01  0.20675E-01 -0.10341E+00 -0.21261E+01 -0.23239E+01 -0.23612E+01 -0.24109E+01 -0.25051E+01 -0.25177E+01 -0.25975E+01 -0.26255E+01 -0.26926E+01 -0.27371E+01 -0.28169E+01 -0.28493E+01 -0.29142E+01 -0.29488E+01 -0.30245E+01 -0.44031E+01 -0.44500E+01 -0.45347E+01 -0.45792E+01 -0.46589E+01 -0.48548E+01 -0.51483E+01 -0.51685E+01 -0.52480E+01 -0.53393E+01 -0.53785E+01 -0.54436E+01 -0.64827E+01 -0.66188E+01 -0.66657E+01 -0.67398E+01 -0.68175E+01 -0.69335E+01 -0.74286E+01
  0.17700E+03 -0.23538E+01  0.30684E-01 -0.92444E-01 -0.21579E+01 -0.22863E+01 -0.23538E+01 -0.24188E+01 -0.24880E+01 -0.25240E+01 -0.25809E+01 -0.26283E+01 -0.26806E+01 -0.27369E+01 -0.27654E+01 -0.28547E+01 -0.28939E+01 -0.29447E+01 -0.30294E+01 -0.43832E+01 -0.44494E+01 -0.45398E+01 -0.45648E+01 -0.46722E+01 -0.48533E+01 -0.51514E+01 -0.51628E+01 -0.52529E+01 -0.53295E+01 -0.53670E+01 -0.54451E+01 -0.64751E+01 -0.66260E+01 -0.66690E+01 -0.67334E+01 -0.68113E+01 -0.69277E+01 -0.74264E+01
  0.17800E+03 -0.23424E+01  0.42669E-01 -0.75478E-01 -0.21931E+01 -0.22546E+01 -0.23424E+01 -0.24325E+01 -0.24487E+01 -0.25051E+01 -0.25930E+01 -0.26278E+01 -0.26419E+01 -0.27343E+01 -0.27481E+01 -0.28483E+01 -0.28575E+01 -0.29276E+01 -0.30297E+01 -0.43757E+01 -0.44494E+01 -0.45292E+01 -0.45694E+01 -0.46835E+01 -0.48363E+01 -0.51525E+01 -0.51673E+01 -0.52624E+01 -0.53130E+01 -0.53484E+01 -0.54367E+01 -0.64716E+01 -0.66333E+01 -0.66714E+01 -0.67241E+01 -0.67967E+01 -0.69126E+01 -0.74212E+01
  0.17900E+03 -0.23239E+01  0.56890E-01 -0.55425E-01 -0.22059E+01 -0.22540E+01 -0.23239E+01 -0.24022E+01 -0.24393E+01 -0.24932E+01 -0.25485E+01 -0.26241E+01 -0.26456E+01 -0.27254E+01 -0.27745E+01 -0.28151E+01 -0.28285E+01 -0.28996E+01 -0.30132E+01 -0.43809E+01 -0.44520E+01 -0.45146E+01 -0.45811E+01 -0.46908E+01 -0.48052E+01 -0.51511E+01 -0.51800E+01 -0.52733E+01 -0.52938E+01 -0.53267E+01 -0.54189E+01 -0.64737E+01 -0.66388E+01 -0.66731E+01 -0.67143E+01 -0.67765E+01 -0.68900E+01 -0.74141E+01
  0.18000E+03 -0.22939E+01  0.72003E-01 -0.33154E-01 -0.21929E+01 -0.22785E+01 -0.22939E+01 -0.23851E+01 -0.24022E+01 -0.24910E+01 -0.24968E+01 -0.26482E+01 -0.26592E+01 -0.27047E+01 -0.27757E+01 -0.28018E+01 -0.28084E+01 -0.28728E+01 -0.29794E+01 -0.43985E+01 -0.44587E+01 -0.45044E+01 -0.45938E+01 -0.46946E+01 -0.47603E+01 -0.51513E+01 -0.51907E+01 -0.52700E+01 -0.52762E+01 -0.53189E+01 -0.53961E+01 -0.64809E+01 -0.66402E+01 -0.66754E+01 -0.67071E+01 -0.67527E+01 -0.68622E+01 -0.74062E+01
  0.18100E+03 -0.22867E+01  0.84799E-01 -0.94450E-02 -0.21889E+01 -0.22617E+01 -0.22867E+01 -0.23558E+01 -0.23941E+01 -0.24573E+01 -0.25001E+01 -0.26526E+01 -0.26705E+01 -0.26893E+01 -0.27436E+01 -0.27819E+01 -0.28040E+01 -0.28797E+01 -0.29348E+01 -0.44251E+01 -0.44712E+01 -0.44991E+01 -0.46049E+01 -0.46918E+01 -0.47073E+01 -0.51514E+01 -0.51921E+01 -0.52472E+01 -0.52669E+01 -0.53379E+01 -0.53697E+01 -0.64937E+01 -0.66350E+01 -0.66784E+01 -0.67047E+01 -0.67323E+01 -0.68315E+01 -0.73990E+01
  0.18200E+03 -0.22722E+01  0.96744E-01  0.15555E-01 -0.21902E+01 -0.22288E+01 -0.22722E+01 -0.23447E+01 -0.24019E+01 -0.24273E+01 -0.25046E+01 -0.26360E+01 -0.26484E+01 -0.26684E+01 -0.27464E+01 -0.27670E+01 -0.27841E+01 -0.28813E+01 -0.29132E+01 -0.44561E+01 -0.44890E+01 -0.44967E+01 -0.46111E+01 -0.46490E+01 -0.46837E+01 -0.51529E+01 -0.51830E+01 -0.52241E+01 -0.52689E+01 -0.53343E+01 -0.53727E+01 -0.65110E+01 -0.66241E+01 -0.66837E+01 -0.66970E+01 -0.67292E+01 -0.67992E+01 -0.73934E+01
  0.18300E+03 -0.22651E+01  0.10802E+00  0.42658E-01 -0.21819E+01 -0.21996E+01 -0.22651E+01 -0.23448E+01 -0.23861E+01 -0.24212E+01 -0.25069E+01 -0.25925E+01 -0.26200E+01 -0.26547E+01 -0.27024E+01 -0.27685E+01 -0.28034E+01 -0.28562E+01 -0.29203E+01 -0.44815E+01 -0.44957E+01 -0.45039E+01 -0.45932E+01 -0.46161E+01 -0.46725E+01 -0.51526E+01 -0.51721E+01 -0.52066E+01 -0.52745E+01 -0.53067E+01 -0.54048E+01 -0.65304E+01 -0.66136E+01 -0.66787E+01 -0.66977E+01 -0.67403E+01 -0.67680E+01 -0.73902E+01
  0.18400E+03 -0.22597E+01  0.11654E+00  0.65747E-01 -0.21555E+01 -0.21933E+01 -0.22597E+01 -0.23429E+01 -0.23746E+01 -0.24324E+01 -0.25018E+01 -0.25514E+01 -0.26053E+01 -0.26338E+01 -0.26653E+01 -0.27488E+01 -0.28333E+01 -0.28500E+01 -0.29180E+01 -0.44712E+01 -0.44876E+01 -0.45238E+01 -0.45746E+01 -0.46141E+01 -0.46623E+01 -0.51490E+01 -0.51633E+01 -0.52037E+01 -0.52634E+01 -0.52976E+01 -0.54367E+01 -0.65503E+01 -0.66067E+01 -0.66693E+01 -0.67089E+01 -0.67395E+01 -0.67558E+01 -0.73894E+01
  0.18500E+03 -0.22497E+01  0.12163E+00  0.82209E-01 -0.21355E+01 -0.21773E+01 -0.22497E+01 -0.23578E+01 -0.23783E+01 -0.24285E+01 -0.24972E+01 -0.25441E+01 -0.25817E+01 -0.26101E+01 -0.26677E+01 -0.27324E+01 -0.28149E+01 -0.28797E+01 -0.29052E+01 -0.44258E+01 -0.44742E+01 -0.45460E+01 -0.45890E+01 -0.46126E+01 -0.46537E+01 -0.51497E+01 -0.51537E+01 -0.52100E+01 -0.52461E+01 -0.53008E+01 -0.54634E+01 -0.65685E+01 -0.66060E+01 -0.66649E+01 -0.67141E+01 -0.67217E+01 -0.67724E+01 -0.73908E+01
