Averager of naver=      20 pes(ifre,isnap),ifre=0,nfre)
        time    active_pes       pes(1)       pes(2)       pes(3)       pes(4)       pes(5)       pes(6)       pes(7)       pes(8)       pes(9)      pes(10)      pes(11)      pes(12)      pes(13)      pes(14)      pes(15)      pes(16)      pes(17)      pes(18)      pes(19)      pes(20)      pes(21)      pes(22)      pes(23)      pes(24)      pes(25)      pes(26)      pes(27)      pes(28)      pes(29)      pes(30)      pes(31)      pes(32)      pes(33)      pes(34)      pes(35)      pes(36)
           fs           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV
  0.16700E+03 -0.21415E+01  0.76139E-01 -0.33614E-01 -0.21711E+01 -0.22638E+01 -0.23284E+01 -0.23990E+01 -0.24627E+01 -0.25195E+01 -0.25682E+01 -0.26002E+01 -0.26397E+01 -0.26774E+01 -0.27171E+01 -0.27663E+01 -0.28231E+01 -0.28814E+01 -0.29344E+01 -0.43881E+01 -0.44693E+01 -0.45351E+01 -0.45930E+01 -0.46631E+01 -0.47263E+01 -0.51128E+01 -0.51849E+01 -0.52452E+01 -0.52982E+01 -0.53571E+01 -0.54216E+01 -0.65443E+01 -0.66081E+01 -0.66627E+01 -0.67063E+01 -0.67650E+01 -0.68182E+01 -0.74048E+01
  0.16800E+03 -0.21431E+01  0.79550E-01 -0.27078E-01 -0.21746E+01 -0.22568E+01 -0.23182E+01 -0.23952E+01 -0.24545E+01 -0.25114E+01 -0.25560E+01 -0.25954E+01 -0.26347E+01 -0.26773E+01 -0.27154E+01 -0.27638E+01 -0.28209E+01 -0.28772E+01 -0.29423E+01 -0.43905E+01 -0.44703E+01 -0.45306E+01 -0.45947E+01 -0.46620E+01 -0.47228E+01 -0.51130E+01 -0.51864E+01 -0.52449E+01 -0.52982E+01 -0.53553E+01 -0.54177E+01 -0.65458E+01 -0.66100E+01 -0.66612E+01 -0.67044E+01 -0.67625E+01 -0.68153E+01 -0.74038E+01
  0.16900E+03 -0.21397E+01  0.81705E-01 -0.19787E-01 -0.21780E+01 -0.22469E+01 -0.23111E+01 -0.23889E+01 -0.24461E+01 -0.24968E+01 -0.25470E+01 -0.25898E+01 -0.26301E+01 -0.26754E+01 -0.27183E+01 -0.27638E+01 -0.28176E+01 -0.28797E+01 -0.29496E+01 -0.43937E+01 -0.44683E+01 -0.45313E+01 -0.45992E+01 -0.46528E+01 -0.47235E+01 -0.51163E+01 -0.51835E+01 -0.52438E+01 -0.53007E+01 -0.53536E+01 -0.54169E+01 -0.65480E+01 -0.66121E+01 -0.66593E+01 -0.67021E+01 -0.67606E+01 -0.68136E+01 -0.74030E+01
  0.17000E+03 -0.21310E+01  0.83350E-01 -0.13695E-01 -0.21776E+01 -0.22405E+01 -0.23058E+01 -0.23806E+01 -0.24408E+01 -0.24858E+01 -0.25404E+01 -0.25828E+01 -0.26233E+01 -0.26751E+01 -0.27226E+01 -0.27690E+01 -0.28135E+01 -0.28857E+01 -0.29536E+01 -0.43980E+01 -0.44644E+01 -0.45334E+01 -0.46015E+01 -0.46473E+01 -0.47227E+01 -0.51182E+01 -0.51833E+01 -0.52439E+01 -0.53005E+01 -0.53516E+01 -0.54199E+01 -0.65508E+01 -0.66139E+01 -0.66569E+01 -0.67008E+01 -0.67592E+01 -0.68133E+01 -0.74024E+01
  0.17100E+03 -0.21239E+01  0.85004E-01 -0.10055E-01 -0.21691E+01 -0.22393E+01 -0.23007E+01 -0.23751E+01 -0.24399E+01 -0.24839E+01 -0.25365E+01 -0.25797E+01 -0.26195E+01 -0.26734E+01 -0.27231E+01 -0.27699E+01 -0.28179E+01 -0.28854E+01 -0.29575E+01 -0.43980E+01 -0.44651E+01 -0.45363E+01 -0.45978E+01 -0.46455E+01 -0.47236E+01 -0.51196E+01 -0.51832E+01 -0.52445E+01 -0.52984E+01 -0.53508E+01 -0.54247E+01 -0.65538E+01 -0.66132E+01 -0.66559E+01 -0.67010E+01 -0.67583E+01 -0.68137E+01 -0.74022E+01
  0.17200E+03 -0.21201E+01  0.86123E-01 -0.88806E-02 -0.21571E+01 -0.22408E+01 -0.22994E+01 -0.23725E+01 -0.24353E+01 -0.24924E+01 -0.25355E+01 -0.25828E+01 -0.26207E+01 -0.26761E+01 -0.27218E+01 -0.27668E+01 -0.28223E+01 -0.28849E+01 -0.29541E+01 -0.43948E+01 -0.44672E+01 -0.45352E+01 -0.45973E+01 -0.46470E+01 -0.47237E+01 -0.51157E+01 -0.51866E+01 -0.52418E+01 -0.52998E+01 -0.53527E+01 -0.54277E+01 -0.65562E+01 -0.66120E+01 -0.66539E+01 -0.67023E+01 -0.67598E+01 -0.68147E+01 -0.74022E+01
  0.17300E+03 -0.21181E+01  0.85613E-01 -0.94117E-02 -0.21487E+01 -0.22429E+01 -0.23007E+01 -0.23739E+01 -0.24335E+01 -0.24965E+01 -0.25360E+01 -0.25885E+01 -0.26306E+01 -0.26813E+01 -0.27230E+01 -0.27619E+01 -0.28214E+01 -0.28851E+01 -0.29475E+01 -0.43915E+01 -0.44638E+01 -0.45355E+01 -0.45972E+01 -0.46518E+01 -0.47247E+01 -0.51108E+01 -0.51866E+01 -0.52414E+01 -0.53030E+01 -0.53526E+01 -0.54310E+01 -0.65570E+01 -0.66100E+01 -0.66534E+01 -0.67037E+01 -0.67618E+01 -0.68165E+01 -0.74025E+01
  0.17400E+03 -0.21166E+01  0.84220E-01 -0.12369E-01 -0.21487E+01 -0.22452E+01 -0.23060E+01 -0.23765E+01 -0.24388E+01 -0.24936E+01 -0.25401E+01 -0.25916E+01 -0.26427E+01 -0.26802E+01 -0.27267E+01 -0.27649E+01 -0.28186E+01 -0.28820E+01 -0.29418E+01 -0.43902E+01 -0.44606E+01 -0.45351E+01 -0.45963E+01 -0.46550E+01 -0.47275E+01 -0.51079E+01 -0.51844E+01 -0.52432E+01 -0.53036E+01 -0.53511E+01 -0.54340E+01 -0.65572E+01 -0.66082E+01 -0.66534E+01 -0.67051E+01 -0.67635E+01 -0.68185E+01 -0.74028E+01
  0.17500E+03 -0.21233E+01  0.82777E-01 -0.18195E-01 -0.21560E+01 -0.22487E+01 -0.23106E+01 -0.23842E+01 -0.24462E+01 -0.24933E+01 -0.25418E+01 -0.25944E+01 -0.26471E+01 -0.26820E+01 -0.27237E+01 -0.27680E+01 -0.28246E+01 -0.28788E+01 -0.29394E+01 -0.43893E+01 -0.44616E+01 -0.45322E+01 -0.45948E+01 -0.46589E+01 -0.47303E+01 -0.51082E+01 -0.51805E+01 -0.52421E+01 -0.53069E+01 -0.53498E+01 -0.54350E+01 -0.65562E+01 -0.66073E+01 -0.66532E+01 -0.67078E+01 -0.67637E+01 -0.68206E+01 -0.74031E+01
  0.17600E+03 -0.21329E+01  0.79738E-01 -0.25697E-01 -0.21679E+01 -0.22532E+01 -0.23149E+01 -0.23895E+01 -0.24526E+01 -0.25000E+01 -0.25448E+01 -0.25985E+01 -0.26393E+01 -0.26832E+01 -0.27244E+01 -0.27748E+01 -0.28290E+01 -0.28824E+01 -0.29404E+01 -0.43879E+01 -0.44683E+01 -0.45275E+01 -0.45918E+01 -0.46623E+01 -0.47347E+01 -0.51110E+01 -0.51756E+01 -0.52440E+01 -0.53058E+01 -0.53499E+01 -0.54359E+01 -0.65548E+01 -0.66074E+01 -0.66531E+01 -0.67111E+01 -0.67630E+01 -0.68221E+01 -0.74033E+01
  0.17700E+03 -0.21463E+01  0.74759E-01 -0.34197E-01 -0.21824E+01 -0.22560E+01 -0.23208E+01 -0.23951E+01 -0.24528E+01 -0.25073E+01 -0.25500E+01 -0.25988E+01 -0.26410E+01 -0.26857E+01 -0.27232E+01 -0.27815E+01 -0.28297E+01 -0.28892E+01 -0.29503E+01 -0.43881E+01 -0.44684E+01 -0.45268E+01 -0.45941E+01 -0.46660E+01 -0.47380E+01 -0.51157E+01 -0.51719E+01 -0.52480E+01 -0.53014E+01 -0.53510E+01 -0.54371E+01 -0.65526E+01 -0.66088E+01 -0.66536E+01 -0.67132E+01 -0.67624E+01 -0.68229E+01 -0.74034E+01
  0.17800E+03 -0.21546E+01  0.68873E-01 -0.43734E-01 -0.21955E+01 -0.22561E+01 -0.23292E+01 -0.24017E+01 -0.24556E+01 -0.25071E+01 -0.25562E+01 -0.26019E+01 -0.26438E+01 -0.26880E+01 -0.27293E+01 -0.27853E+01 -0.28332E+01 -0.28927E+01 -0.29636E+01 -0.43888E+01 -0.44657E+01 -0.45283E+01 -0.45987E+01 -0.46731E+01 -0.47389E+01 -0.51174E+01 -0.51748E+01 -0.52501E+01 -0.52991E+01 -0.53517E+01 -0.54382E+01 -0.65503E+01 -0.66105E+01 -0.66554E+01 -0.67141E+01 -0.67609E+01 -0.68238E+01 -0.74032E+01
  0.17900E+03 -0.21575E+01  0.63278E-01 -0.52739E-01 -0.22045E+01 -0.22614E+01 -0.23324E+01 -0.24094E+01 -0.24566E+01 -0.25060E+01 -0.25571E+01 -0.26102E+01 -0.26479E+01 -0.26886E+01 -0.27376E+01 -0.27924E+01 -0.28349E+01 -0.28921E+01 -0.29767E+01 -0.43842E+01 -0.44703E+01 -0.45346E+01 -0.45982E+01 -0.46776E+01 -0.47417E+01 -0.51163E+01 -0.51824E+01 -0.52488E+01 -0.52997E+01 -0.53544E+01 -0.54376E+01 -0.65487E+01 -0.66108E+01 -0.66593E+01 -0.67135E+01 -0.67591E+01 -0.68242E+01 -0.74030E+01
  0.18000E+03 -0.21644E+01  0.57771E-01 -0.61094E-01 -0.22053E+01 -0.22760E+01 -0.23346E+01 -0.24144E+01 -0.24574E+01 -0.25059E+01 -0.25613E+01 -0.26141E+01 -0.26549E+01 -0.26944E+01 -0.27444E+01 -0.27907E+01 -0.28424E+01 -0.28920E+01 -0.29836E+01 -0.43835E+01 -0.44707E+01 -0.45452E+01 -0.46012E+01 -0.46752E+01 -0.47448E+01 -0.51154E+01 -0.51889E+01 -0.52479E+01 -0.52990E+01 -0.53587E+01 -0.54379E+01 -0.65477E+01 -0.66113E+01 -0.66630E+01 -0.67129E+01 -0.67574E+01 -0.68237E+01 -0.74026E+01
  0.18100E+03 -0.21714E+01  0.52620E-01 -0.67347E-01 -0.22080E+01 -0.22833E+01 -0.23383E+01 -0.24139E+01 -0.24613E+01 -0.25091E+01 -0.25667E+01 -0.26183E+01 -0.26611E+01 -0.27028E+01 -0.27466E+01 -0.27855E+01 -0.28461E+01 -0.28965E+01 -0.29852E+01 -0.43878E+01 -0.44685E+01 -0.45531E+01 -0.46065E+01 -0.46737E+01 -0.47439E+01 -0.51150E+01 -0.51935E+01 -0.52463E+01 -0.52992E+01 -0.53628E+01 -0.54384E+01 -0.65475E+01 -0.66120E+01 -0.66651E+01 -0.67131E+01 -0.67561E+01 -0.68224E+01 -0.74022E+01
  0.18200E+03 -0.21790E+01  0.48023E-01 -0.71340E-01 -0.22141E+01 -0.22856E+01 -0.23401E+01 -0.24126E+01 -0.24649E+01 -0.25158E+01 -0.25743E+01 -0.26217E+01 -0.26672E+01 -0.27016E+01 -0.27469E+01 -0.27869E+01 -0.28460E+01 -0.28978E+01 -0.29855E+01 -0.43929E+01 -0.44713E+01 -0.45575E+01 -0.46104E+01 -0.46709E+01 -0.47410E+01 -0.51169E+01 -0.51928E+01 -0.52470E+01 -0.53005E+01 -0.53651E+01 -0.54386E+01 -0.65484E+01 -0.66124E+01 -0.66661E+01 -0.67132E+01 -0.67559E+01 -0.68207E+01 -0.74018E+01
  0.18300E+03 -0.21833E+01  0.44300E-01 -0.72312E-01 -0.22183E+01 -0.22867E+01 -0.23427E+01 -0.24162E+01 -0.24658E+01 -0.25215E+01 -0.25791E+01 -0.26235E+01 -0.26643E+01 -0.27017E+01 -0.27457E+01 -0.27879E+01 -0.28459E+01 -0.28965E+01 -0.29860E+01 -0.43983E+01 -0.44793E+01 -0.45541E+01 -0.46115E+01 -0.46686E+01 -0.47381E+01 -0.51185E+01 -0.51909E+01 -0.52452E+01 -0.53024E+01 -0.53656E+01 -0.54404E+01 -0.65498E+01 -0.66126E+01 -0.66669E+01 -0.67134E+01 -0.67545E+01 -0.68200E+01 -0.74017E+01
  0.18400E+03 -0.21908E+01  0.41686E-01 -0.70579E-01 -0.22143E+01 -0.22910E+01 -0.23475E+01 -0.24205E+01 -0.24701E+01 -0.25217E+01 -0.25796E+01 -0.26233E+01 -0.26630E+01 -0.27007E+01 -0.27433E+01 -0.27910E+01 -0.28388E+01 -0.28989E+01 -0.29827E+01 -0.44053E+01 -0.44857E+01 -0.45468E+01 -0.46111E+01 -0.46651E+01 -0.47366E+01 -0.51196E+01 -0.51904E+01 -0.52414E+01 -0.52985E+01 -0.53704E+01 -0.54424E+01 -0.65513E+01 -0.66122E+01 -0.66674E+01 -0.67137E+01 -0.67521E+01 -0.68211E+01 -0.74019E+01
  0.18500E+03 -0.21919E+01  0.40145E-01 -0.66402E-01 -0.22083E+01 -0.22907E+01 -0.23528E+01 -0.24260E+01 -0.24742E+01 -0.25209E+01 -0.25772E+01 -0.26202E+01 -0.26652E+01 -0.27021E+01 -0.27401E+01 -0.27867E+01 -0.28357E+01 -0.28991E+01 -0.29781E+01 -0.44104E+01 -0.44886E+01 -0.45438E+01 -0.46063E+01 -0.46608E+01 -0.47365E+01 -0.51191E+01 -0.51904E+01 -0.52387E+01 -0.52947E+01 -0.53721E+01 -0.54449E+01 -0.65518E+01 -0.66129E+01 -0.66674E+01 -0.67127E+01 -0.67504E+01 -0.68230E+01 -0.74022E+01
  0.18600E+03 -0.21863E+01  0.40382E-01 -0.60277E-01 -0.21986E+01 -0.22868E+01 -0.23506E+01 -0.24305E+01 -0.24827E+01 -0.25167E+01 -0.25757E+01 -0.26205E+01 -0.26656E+01 -0.27016E+01 -0.27343E+01 -0.27809E+01 -0.28397E+01 -0.28952E+01 -0.29736E+01 -0.44118E+01 -0.44890E+01 -0.45427E+01 -0.45994E+01 -0.46577E+01 -0.47378E+01 -0.51192E+01 -0.51877E+01 -0.52371E+01 -0.52964E+01 -0.53686E+01 -0.54466E+01 -0.65525E+01 -0.66132E+01 -0.66669E+01 -0.67093E+01 -0.67515E+01 -0.68243E+01 -0.74028E+01
  0.18700E+03 -0.21768E+01  0.42825E-01 -0.53987E-01 -0.21916E+01 -0.22776E+01 -0.23445E+01 -0.24281E+01 -0.24844E+01 -0.25236E+01 -0.25728E+01 -0.26181E+01 -0.26629E+01 -0.26970E+01 -0.27389E+01 -0.27843E+01 -0.28353E+01 -0.28896E+01 -0.29694E+01 -0.44121E+01 -0.44882E+01 -0.45373E+01 -0.45951E+01 -0.46578E+01 -0.47380E+01 -0.51186E+01 -0.51854E+01 -0.52373E+01 -0.53013E+01 -0.53618E+01 -0.54460E+01 -0.65540E+01 -0.66115E+01 -0.66667E+01 -0.67070E+01 -0.67525E+01 -0.68248E+01 -0.74035E+01
  0.18800E+03 -0.21639E+01  0.48793E-01 -0.48781E-01 -0.21869E+01 -0.22686E+01 -0.23337E+01 -0.24233E+01 -0.24792E+01 -0.25269E+01 -0.25714E+01 -0.26180E+01 -0.26565E+01 -0.26964E+01 -0.27400E+01 -0.27869E+01 -0.28331E+01 -0.28834E+01 -0.29656E+01 -0.44122E+01 -0.44813E+01 -0.45348E+01 -0.45960E+01 -0.46559E+01 -0.47377E+01 -0.51176E+01 -0.51858E+01 -0.52408E+01 -0.53017E+01 -0.53540E+01 -0.54446E+01 -0.65553E+01 -0.66094E+01 -0.66661E+01 -0.67062E+01 -0.67533E+01 -0.68243E+01 -0.74042E+01
  0.18900E+03 -0.21517E+01  0.54907E-01 -0.43321E-01 -0.21806E+01 -0.22637E+01 -0.23215E+01 -0.24170E+01 -0.24747E+01 -0.25209E+01 -0.25717E+01 -0.26161E+01 -0.26503E+01 -0.26953E+01 -0.27413E+01 -0.27840E+01 -0.28317E+01 -0.28821E+01 -0.29649E+01 -0.44063E+01 -0.44769E+01 -0.45371E+01 -0.45965E+01 -0.46543E+01 -0.47369E+01 -0.51201E+01 -0.51875E+01 -0.52419E+01 -0.52960E+01 -0.53512E+01 -0.54430E+01 -0.65552E+01 -0.66076E+01 -0.66645E+01 -0.67085E+01 -0.67535E+01 -0.68229E+01 -0.74048E+01
  0.19000E+03 -0.21539E+01  0.61582E-01 -0.37687E-01 -0.21739E+01 -0.22628E+01 -0.23138E+01 -0.24058E+01 -0.24679E+01 -0.25146E+01 -0.25675E+01 -0.26029E+01 -0.26519E+01 -0.26888E+01 -0.27417E+01 -0.27847E+01 -0.28265E+01 -0.28847E+01 -0.29654E+01 -0.43962E+01 -0.44732E+01 -0.45391E+01 -0.45972E+01 -0.46560E+01 -0.47362E+01 -0.51240E+01 -0.51879E+01 -0.52434E+01 -0.52908E+01 -0.53503E+01 -0.54395E+01 -0.65544E+01 -0.66059E+01 -0.66638E+01 -0.67100E+01 -0.67549E+01 -0.68208E+01 -0.74053E+01
  0.19100E+03 -0.21502E+01  0.69862E-01 -0.34316E-01 -0.21710E+01 -0.22612E+01 -0.23091E+01 -0.23985E+01 -0.24586E+01 -0.25061E+01 -0.25543E+01 -0.25968E+01 -0.26481E+01 -0.26862E+01 -0.27371E+01 -0.27820E+01 -0.28269E+01 -0.28900E+01 -0.29627E+01 -0.43876E+01 -0.44677E+01 -0.45368E+01 -0.46018E+01 -0.46570E+01 -0.47378E+01 -0.51263E+01 -0.51896E+01 -0.52433E+01 -0.52907E+01 -0.53475E+01 -0.54356E+01 -0.65525E+01 -0.66048E+01 -0.66643E+01 -0.67107E+01 -0.67575E+01 -0.68182E+01 -0.74056E+01
  0.19200E+03 -0.21484E+01  0.77367E-01 -0.31835E-01 -0.21708E+01 -0.22577E+01 -0.23078E+01 -0.23907E+01 -0.24534E+01 -0.24976E+01 -0.25447E+01 -0.25913E+01 -0.26385E+01 -0.26868E+01 -0.27332E+01 -0.27802E+01 -0.28266E+01 -0.28908E+01 -0.29600E+01 -0.43836E+01 -0.44595E+01 -0.45325E+01 -0.46041E+01 -0.46585E+01 -0.47425E+01 -0.51230E+01 -0.51918E+01 -0.52449E+01 -0.52927E+01 -0.53459E+01 -0.54333E+01 -0.65505E+01 -0.66042E+01 -0.66643E+01 -0.67111E+01 -0.67615E+01 -0.68152E+01 -0.74057E+01
  0.19300E+03 -0.21467E+01  0.83261E-01 -0.29642E-01 -0.21720E+01 -0.22541E+01 -0.23055E+01 -0.23873E+01 -0.24462E+01 -0.24939E+01 -0.25407E+01 -0.25858E+01 -0.26339E+01 -0.26840E+01 -0.27334E+01 -0.27781E+01 -0.28193E+01 -0.28885E+01 -0.29593E+01 -0.43835E+01 -0.44519E+01 -0.45308E+01 -0.45997E+01 -0.46651E+01 -0.47431E+01 -0.51168E+01 -0.51939E+01 -0.52455E+01 -0.52923E+01 -0.53506E+01 -0.54317E+01 -0.65490E+01 -0.66036E+01 -0.66630E+01 -0.67125E+01 -0.67641E+01 -0.68140E+01 -0.74057E+01
  0.19400E+03 -0.21472E+01  0.88077E-01 -0.28452E-01 -0.21743E+01 -0.22502E+01 -0.23005E+01 -0.23878E+01 -0.24401E+01 -0.24927E+01 -0.25424E+01 -0.25809E+01 -0.26329E+01 -0.26838E+01 -0.27285E+01 -0.27734E+01 -0.28188E+01 -0.28841E+01 -0.29575E+01 -0.43828E+01 -0.44516E+01 -0.45322E+01 -0.45919E+01 -0.46698E+01 -0.47418E+01 -0.51104E+01 -0.51915E+01 -0.52450E+01 -0.52959E+01 -0.53537E+01 -0.54332E+01 -0.65481E+01 -0.66042E+01 -0.66609E+01 -0.67130E+01 -0.67654E+01 -0.68147E+01 -0.74055E+01
  0.19500E+03 -0.21440E+01  0.91272E-01 -0.27381E-01 -0.21720E+01 -0.22465E+01 -0.23014E+01 -0.23830E+01 -0.24416E+01 -0.24911E+01 -0.25433E+01 -0.25864E+01 -0.26308E+01 -0.26839E+01 -0.27243E+01 -0.27680E+01 -0.28174E+01 -0.28847E+01 -0.29531E+01 -0.43810E+01 -0.44585E+01 -0.45336E+01 -0.45876E+01 -0.46685E+01 -0.47393E+01 -0.51067E+01 -0.51866E+01 -0.52442E+01 -0.52996E+01 -0.53533E+01 -0.54372E+01 -0.65475E+01 -0.66055E+01 -0.66583E+01 -0.67123E+01 -0.67669E+01 -0.68163E+01 -0.74053E+01
  0.19600E+03 -0.21420E+01  0.92543E-01 -0.26338E-01 -0.21635E+01 -0.22498E+01 -0.23018E+01 -0.23827E+01 -0.24410E+01 -0.24936E+01 -0.25459E+01 -0.25917E+01 -0.26349E+01 -0.26794E+01 -0.27216E+01 -0.27632E+01 -0.28194E+01 -0.28819E+01 -0.29518E+01 -0.43817E+01 -0.44653E+01 -0.45370E+01 -0.45869E+01 -0.46618E+01 -0.47374E+01 -0.51052E+01 -0.51815E+01 -0.52418E+01 -0.53006E+01 -0.53552E+01 -0.54399E+01 -0.65472E+01 -0.66058E+01 -0.66564E+01 -0.67112E+01 -0.67683E+01 -0.68181E+01 -0.74050E+01
  0.19700E+03 -0.21471E+01  0.91819E-01 -0.25721E-01 -0.21566E+01 -0.22490E+01 -0.23059E+01 -0.23841E+01 -0.24424E+01 -0.24946E+01 -0.25478E+01 -0.25946E+01 -0.26363E+01 -0.26809E+01 -0.27233E+01 -0.27667E+01 -0.28195E+01 -0.28783E+01 -0.29518E+01 -0.43821E+01 -0.44742E+01 -0.45400E+01 -0.45889E+01 -0.46542E+01 -0.47350E+01 -0.51047E+01 -0.51769E+01 -0.52414E+01 -0.53003E+01 -0.53556E+01 -0.54418E+01 -0.65477E+01 -0.66061E+01 -0.66541E+01 -0.67102E+01 -0.67686E+01 -0.68203E+01 -0.74047E+01
  0.19800E+03 -0.21520E+01  0.88984E-01 -0.25426E-01 -0.21541E+01 -0.22489E+01 -0.23071E+01 -0.23858E+01 -0.24442E+01 -0.24972E+01 -0.25514E+01 -0.25943E+01 -0.26331E+01 -0.26846E+01 -0.27296E+01 -0.27726E+01 -0.28185E+01 -0.28813E+01 -0.29510E+01 -0.43840E+01 -0.44774E+01 -0.45417E+01 -0.45964E+01 -0.46495E+01 -0.47309E+01 -0.51050E+01 -0.51766E+01 -0.52414E+01 -0.52988E+01 -0.53560E+01 -0.54404E+01 -0.65488E+01 -0.66067E+01 -0.66520E+01 -0.67094E+01 -0.67670E+01 -0.68227E+01 -0.74044E+01
  0.19900E+03 -0.21510E+01  0.83693E-01 -0.26135E-01 -0.21547E+01 -0.22515E+01 -0.23038E+01 -0.23870E+01 -0.24495E+01 -0.25019E+01 -0.25548E+01 -0.25942E+01 -0.26335E+01 -0.26862E+01 -0.27336E+01 -0.27771E+01 -0.28218E+01 -0.28851E+01 -0.29557E+01 -0.43873E+01 -0.44764E+01 -0.45441E+01 -0.46018E+01 -0.46501E+01 -0.47270E+01 -0.51065E+01 -0.51794E+01 -0.52375E+01 -0.52999E+01 -0.53565E+01 -0.54383E+01 -0.65500E+01 -0.66075E+01 -0.66508E+01 -0.67092E+01 -0.67644E+01 -0.68243E+01 -0.74040E+01
  0.20000E+03 -0.21422E+01  0.78242E-01 -0.28881E-01 -0.21559E+01 -0.22528E+01 -0.23055E+01 -0.23882E+01 -0.24536E+01 -0.25111E+01 -0.25534E+01 -0.25943E+01 -0.26377E+01 -0.26841E+01 -0.27367E+01 -0.27857E+01 -0.28249E+01 -0.28872E+01 -0.29633E+01 -0.43864E+01 -0.44786E+01 -0.45479E+01 -0.46026E+01 -0.46525E+01 -0.47252E+01 -0.51099E+01 -0.51821E+01 -0.52341E+01 -0.52980E+01 -0.53591E+01 -0.54369E+01 -0.65504E+01 -0.66077E+01 -0.66525E+01 -0.67086E+01 -0.67616E+01 -0.68250E+01 -0.74036E+01
  0.20100E+03 -0.21473E+01  0.72082E-01 -0.33333E-01 -0.21610E+01 -0.22517E+01 -0.23109E+01 -0.23931E+01 -0.24598E+01 -0.25134E+01 -0.25546E+01 -0.25955E+01 -0.26451E+01 -0.26848E+01 -0.27368E+01 -0.27909E+01 -0.28305E+01 -0.28901E+01 -0.29676E+01 -0.43872E+01 -0.44806E+01 -0.45436E+01 -0.46049E+01 -0.46551E+01 -0.47279E+01 -0.51136E+01 -0.51824E+01 -0.52376E+01 -0.52945E+01 -0.53601E+01 -0.54357E+01 -0.65511E+01 -0.66079E+01 -0.66558E+01 -0.67071E+01 -0.67601E+01 -0.68244E+01 -0.74034E+01
  0.20200E+03 -0.21538E+01  0.65526E-01 -0.38070E-01 -0.21681E+01 -0.22520E+01 -0.23173E+01 -0.23996E+01 -0.24639E+01 -0.25160E+01 -0.25577E+01 -0.25952E+01 -0.26504E+01 -0.26886E+01 -0.27374E+01 -0.27909E+01 -0.28411E+01 -0.28935E+01 -0.29665E+01 -0.43929E+01 -0.44778E+01 -0.45391E+01 -0.46067E+01 -0.46559E+01 -0.47325E+01 -0.51160E+01 -0.51846E+01 -0.52409E+01 -0.52969E+01 -0.53596E+01 -0.54315E+01 -0.65521E+01 -0.66092E+01 -0.66589E+01 -0.67038E+01 -0.67606E+01 -0.68229E+01 -0.74032E+01
  0.20300E+03 -0.21536E+01  0.60178E-01 -0.44777E-01 -0.21785E+01 -0.22567E+01 -0.23232E+01 -0.24054E+01 -0.24605E+01 -0.25219E+01 -0.25669E+01 -0.25997E+01 -0.26516E+01 -0.26915E+01 -0.27386E+01 -0.27900E+01 -0.28454E+01 -0.28958E+01 -0.29668E+01 -0.44013E+01 -0.44747E+01 -0.45367E+01 -0.46034E+01 -0.46594E+01 -0.47354E+01 -0.51173E+01 -0.51903E+01 -0.52441E+01 -0.53004E+01 -0.53568E+01 -0.54273E+01 -0.65528E+01 -0.66117E+01 -0.66611E+01 -0.67013E+01 -0.67613E+01 -0.68212E+01 -0.74031E+01
  0.20400E+03 -0.21624E+01  0.55331E-01 -0.51676E-01 -0.21889E+01 -0.22660E+01 -0.23294E+01 -0.24071E+01 -0.24613E+01 -0.25247E+01 -0.25724E+01 -0.26115E+01 -0.26530E+01 -0.26919E+01 -0.27381E+01 -0.27939E+01 -0.28417E+01 -0.28939E+01 -0.29713E+01 -0.44079E+01 -0.44751E+01 -0.45346E+01 -0.45995E+01 -0.46630E+01 -0.47376E+01 -0.51202E+01 -0.51925E+01 -0.52477E+01 -0.53050E+01 -0.53529E+01 -0.54256E+01 -0.65532E+01 -0.66146E+01 -0.66609E+01 -0.67024E+01 -0.67618E+01 -0.68191E+01 -0.74030E+01
  0.20500E+03 -0.21746E+01  0.51599E-01 -0.58022E-01 -0.21983E+01 -0.22746E+01 -0.23315E+01 -0.24064E+01 -0.24674E+01 -0.25298E+01 -0.25769E+01 -0.26140E+01 -0.26571E+01 -0.26962E+01 -0.27418E+01 -0.27976E+01 -0.28358E+01 -0.28887E+01 -0.29745E+01 -0.44094E+01 -0.44774E+01 -0.45344E+01 -0.45964E+01 -0.46668E+01 -0.47400E+01 -0.51207E+01 -0.51927E+01 -0.52534E+01 -0.53048E+01 -0.53530E+01 -0.54272E+01 -0.65536E+01 -0.66168E+01 -0.66605E+01 -0.67045E+01 -0.67615E+01 -0.68179E+01 -0.74030E+01
